Agmt Id,Cust Age,Cust Gender,Cust Cibil Score,Cust Employment Type,Cust Net Salary,Coborrower Flag,App Score Risk,Agmt Date,Seizure Date,Sold Date,Tenure,Cust Net IRR,Sold Date Month,Sold Date Year,Seizure Date Month,Seizure Date Year,Cust Branch,Cust Region,Cust State,Pincode Tier,RC Availability,Registration Flag,Asset Disc Flag,Asset Alloy Flag,Asset Variant,Asset Model,Asset Fuel Type,Asset Cost At Disbursal,Loan Amount,LTV,OS Balance At Liquidation,Asset Age Months At Seizure,Months Spent In Yard,Asset Bodycondition,Asset Tyrecondition,Asset Generalcondition,Asset Enginecondition,Asset Accident Flag,Traiffic Challan Amount,Target Sold Amount At Liquidation,Asset_Health_Index,Recovery_Efficiency_Index,LGD,LGD_pct,Depreciation_Pct,Asset_Age_Group,Residual_Value_Forecast,Residual_Loss,Residual_Risk_Score,Risk_Band,Profitability_Score,Recommended_LTV,Recommended_Tenure,Expected_Profit,PD,Expected_Loss,Interest_Income
ASSET_5491,32,M,703,SAL,25000,N,HIGH RISK,2023-10-13,2025-08-20,2025-09-24,36,25.08,9,2025,8,2025,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,115200,102831,0.8926302083333333,95756.0,22.56666666666667,1.166666666666667,G,G,G,G,No,0,41000.0,100.0,42.81716028238439,54756.0,57.18283971761561,64.40972222222221,1-2 Years,42150.59252844554,73049.40747155447,63.410943985724366,High,50.04440328965486,65,36,66447.57105512019,0.18,10922.473344879803,77370.0444
ASSET_5492,26,M,726,SEP,45000,N,VERY HIGH RISK,2023-01-14,2025-12-18,2026-01-24,29,25.25,1,2026,12,2025,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,71078,62549,0.8800050648583246,59010.0,35.63333333333333,1.233333333333333,A,A,A,A,No,0,21000.0,70.0,35.587188612099645,38010.0,64.41281138790036,70.45499310616505,2-3 Years,22616.645780922645,48461.35421907736,68.18052592796275,Critical,48.76233605815718,50,24,24191.597064989593,0.35,13976.323976677075,38167.92104166667
ASSET_5493,24,M,761,SEP,30000,N,VERY HIGH RISK,2023-09-22,2025-08-29,2025-09-27,36,23.41,9,2025,8,2025,HARYANA,NORTH I,HR,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,152254,126369,0.8299880462910663,154165.0,23.56666666666667,0.9666666666666668,A,A,A,A,No,0,56000.0,70.0,36.32471702396783,98165.0,63.67528297603218,63.21935712690635,1-2 Years,59934.06797122362,92319.93202877638,60.63547232176257,Medium,44.22856848555862,75,48,83434.15413769789,0.08,5314.7945623021105,88748.9487
ASSET_5494,28,M,-1,AGR,50000,N,VERY HIGH RISK,2024-08-25,2026-06-19,2026-07-28,60,23.13,7,2026,6,2026,HARYANA,NORTH I,HR,05 Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,151000,128640,0.8519205298013245,112381.0,22.1,1.3,A,A,A,A,No,0,59000.0,70.0,52.49997775424672,53381.0,47.500022245753286,60.9271523178808,1-2 Years,63589.29383444988,87410.70616555012,57.88788487784776,Medium,44.20667741962836,75,48,143568.103506756,0.08,5204.056493244009,148772.16
ASSET_5495,28,M,746,SAL,30000,N,HIGH RISK,2024-06-08,2025-03-06,2025-04-25,29,27.19,4,2025,3,2025,HARYANA,NORTH I,HR,05 Urban,N,REG,0,0,RADEON DRUM,RADEON,Petrol,91580,85450,0.9330639877702556,82211.0,9.033333333333331,1.666666666666667,A,A,A,A,No,0,38000.0,70.0,46.222524966245395,44211.0,53.777475033754605,58.50622406639005,0-1 Year,36747.95071897431,54832.04928102569,59.87338860125103,Medium,60.33473044723792,75,48,52252.318974184614,0.08,3896.1639424820555,56148.48291666667
ASSET_5496,29,M,-1,SEP,25000,N,VERY HIGH RISK,2024-06-25,2026-04-07,2026-05-30,35,27.27,5,2026,4,2026,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,1,0,JUPITER 125 DISC,JUPITER,Petrol,117266,105525,0.8998772022581141,126519.0,21.7,1.766666666666667,G,G,G,G,No,0,50000.0,100.0,39.5197559259874,76519.0,60.4802440740126,57.3618951784831,1-2 Years,45487.52289851779,71778.47710148222,61.20996461163698,High,60.110619629195384,65,36,73125.2009967332,0.18,10806.745878266798,83931.946875
ASSET_5497,41,M,-1,SEP,35000,N,VERY HIGH RISK,2024-04-28,2025-04-08,2025-05-20,35,24.86,5,2025,4,2025,HARYANA,NORTH I,HR,05 Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,91000,86431,0.9497912087912088,78224.0,11.5,1.4,G,G,G,G,No,0,45000.0,100.0,57.52710165678053,33224.0,42.47289834321947,50.54945054945055,0-1 Year,47356.36885084826,43643.63114915174,47.96003422983708,Low,55.57888893142518,85,60,61497.438648858784,0.03,1172.2389344745523,62669.67758333334
ASSET_5498,43,F,756,SAL,18000,N,HIGH RISK,2023-11-30,2026-05-08,2026-06-25,36,24.03,6,2026,5,2026,HARYANA,NORTH I,HR,05 Urban,N,REG,0,0,STAR CITY DRUM,CITY PLUS,Petrol,93881,86503,0.9214111481556438,43116.0,29.66666666666667,1.6,G,G,G,G,No,8000,21000.0,100.0,48.70581686612858,22116.0,51.29418313387142,77.63125659079047,2-3 Years,21645.601878569043,72235.39812143096,76.94357550668501,Critical,40.0067336853004,50,24,39659.92335749917,0.35,22700.089342500836,62360.0127
ASSET_5499,39,F,-1,SEP,30000,N,HIGH RISK,2022-11-30,2025-11-05,2025-12-29,36,25.18,12,2025,11,2025,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,112793,95950,0.8506733573891997,95090.0,35.7,1.8,G,G,G,G,No,0,21500.0,100.0,22.610158796929227,73590.0,77.38984120307077,80.9385334196271,2-3 Years,35671.44717174947,77121.55282825054,68.37441404010049,Critical,48.388987283385156,50,24,51383.13651011231,0.35,21097.493489887685,72480.62999999999
ASSET_5500,28,M,695,AGR,35000,N,MEDIUM RISK,2023-07-22,2026-01-27,2026-02-24,36,25.91,2,2026,1,2026,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,1,0,RADEON DISC,RADEON,Petrol,97580,82755,0.8480733756917401,35159.99,30.66666666666667,0.9333333333333332,A,A,A,A,No,2000,23000.0,70.0,65.41526320115564,12159.989999999998,34.58473679884436,76.42959622873539,2-3 Years,28198.38713137896,69381.61286862104,71.10228824412897,Critical,50.29861953025253,50,24,45230.646995982635,0.35,19094.814504017362,64325.4615
ASSET_5501,19,M,728,AGR,32000,Y,VERY HIGH RISK,2022-10-31,2025-08-23,2025-09-27,36,25.18,9,2025,8,2025,HARYANA,NORTH I,HR,07 Rural,N,REG,1,0,APACHE RTR 160 4V DISC,APACHE,Petrol,152996,130000,0.8496954168736438,72112.0,34.23333333333333,1.166666666666667,G,G,G,G,No,3500,36000.0,100.0,49.92234302196583,36112.0,50.07765697803417,76.4699730711914,2-3 Years,45282.53593990704,107713.46406009296,70.40279749803456,Critical,47.54179570705185,50,24,68550.88757896746,0.35,29651.112421032532,98202.0
ASSET_5502,35,M,-1,SAL,22000,N,VERY HIGH RISK,2022-10-11,2025-06-25,2025-07-25,36,23.47,7,2025,6,2025,HARYANA,NORTH I,HR,05 Urban,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,106379,96424,0.9064195000893034,91182.08,32.93333333333333,1.0,G,G,G,G,No,0,43000.0,100.0,47.158389016789265,48182.08,52.84161098321074,59.57848823546,2-3 Years,36911.17505654024,69467.82494345977,65.30219774904799,High,42.53002597783883,65,36,57179.82991017724,0.18,10712.308489822757,67892.1384
ASSET_5503,34,M,718,SAL,49800,N,MEDIUM RISK,2023-04-12,2026-04-18,2026-05-28,17,26.95,5,2026,4,2026,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,73784,61149,0.8287569120676569,31414.0,36.73333333333333,1.333333333333333,A,A,A,A,No,1000,16000.0,70.0,50.932705163302984,15414.0,49.06729483669701,78.31508186056597,3-5 Years,20727.02417503838,53056.97582496162,71.90851109313891,Critical,54.3056366234682,50,24,9198.487086263434,0.35,14147.691538736566,23346.178625
ASSET_5504,48,M,-1,SEP,47000,N,VERY HIGH RISK,2023-10-19,2026-01-17,2026-02-25,36,26.01,2,2026,1,2026,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,75247,71480,0.9499382035164192,38264.0,27.36666666666667,1.3,P,A,P,P,No,7000,11000.0,38.0,28.747647919715657,27264.0,71.25235208028434,85.38147700240542,2-3 Years,17412.364432111786,57834.63556788821,76.85972273697053,Critical,48.31158970533081,50,24,36852.17155123913,0.35,18923.672448760874,55775.844000000005
ASSET_5505,21,M,691,SAL,35000,N,VERY HIGH RISK,2023-12-19,2025-06-30,2025-07-30,36,25.28,7,2025,6,2025,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,1,0,APACHE RTR 180,APACHE,Petrol,159002,129020,0.8114363341341618,144161.0,18.63333333333333,1.0,A,A,A,A,No,0,47000.0,70.0,32.60243755245871,97161.0,67.39756244754129,70.44062338838505,1-2 Years,52359.75274602362,106642.24725397638,67.0697521125372,Critical,49.35157163285345,50,24,71017.68146110827,0.35,26831.086538891734,97848.768
ASSET_5506,27,M,-1,NREGI,25000,N,VERY HIGH RISK,2023-11-30,2025-02-13,2025-04-25,36,26.15,4,2025,2,2025,HARYANA,NORTH I,HR,05 Urban,Y,REG,0,0,TVS SPORT ES,SPORT,Petrol,75247,67708,0.8998099592010312,55142.0,14.7,2.366666666666667,G,G,G,G,No,0,25000.0,100.0,45.33749229262631,30142.0,54.662507707373685,66.77608409637593,1-2 Years,28262.28725184146,46984.71274815854,62.44064580403011,High,54.918717499897575,65,36,46016.69770533146,0.18,7100.228294668537,53116.926
ASSET_5507,36,M,744,SAL,32900,N,MEDIUM RISK,2023-04-21,2026-04-08,2026-05-27,36,25.49,5,2026,4,2026,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,72176,64748,0.8970849035690535,18410.0,36.1,1.633333333333333,A,A,A,A,No,0,20500.0,70.0,111.352525801195,-2090.0,-11.352525801195004,71.59720682775438,3-5 Years,20218.430409966702,51957.569590033294,71.98732208772071,Critical,48.174761824348906,50,24,33927.44624348834,0.35,15585.349356511651,49512.79559999999
ASSET_5508,26,M,757,SEP,30000,N,MEDIUM RISK,2022-09-10,2026-03-25,2026-04-28,36,23.42,4,2026,3,2026,HARYANA,NORTH I,HR,07 Rural,N,REG,1,0,APACHE RTR 160 4V SPL EDITION,APACHE,Petrol,155442,128300,0.8253882477065401,79264.0,43.06666666666667,1.133333333333333,A,A,G,A,No,3000,30000.0,77.5,37.848203471941865,49264.0,62.151796528058135,80.70019685799204,3-5 Years,38252.002581157685,117189.99741884232,75.39146267986922,Critical,38.10722514407013,50,24,58626.7809034052,0.35,31516.799096594805,90143.58
ASSET_5509,57,F,-1,NREGI,25000,N,HIGH RISK,2025-06-19,2026-04-25,2026-05-29,36,23.73,5,2026,4,2026,HARYANA,NORTH I,HR,05 Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,74161,62966,0.8490446461077925,56075.0,10.33333333333333,1.133333333333333,G,G,G,G,No,0,32000.0,100.0,57.06642888987963,24075.0,42.93357111012037,56.85063577891345,0-1 Year,33588.9129813728,40572.0870186272,54.708117499261334,Low,48.04077573344459,85,60,43944.182789441176,0.03,881.312610558816,44825.49539999999
ASSET_5510,27,F,-1,SEP,25000,N,VERY HIGH RISK,2023-11-20,2025-09-20,2025-10-29,36,26.94,10,2025,9,2025,HARYANA,NORTH I,HR,05 Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,91000,87900,0.965934065934066,61663.0,22.33333333333333,1.3,A,A,A,A,No,0,25000.0,70.0,40.542951202503936,36663.0,59.45704879749607,72.52747252747253,1-2 Years,35292.29889696769,55707.70110303231,61.21725395937617,High,58.729269537356586,65,36,61571.393801454185,0.18,9469.386198545815,71040.78
ASSET_5511,28,F,-1,SEP,41000,N,VERY HIGH RISK,2023-04-17,2025-10-16,2025-11-27,36,26.43,11,2025,10,2025,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,70523,64699,0.917417012889412,54926.0,30.43333333333333,1.4,A,A,A,A,No,0,22000.0,70.0,40.053890689291045,32926.0,59.94610931070895,68.80450349531358,2-3 Years,21942.847304737177,48580.15269526282,68.88554470919107,Critical,53.39635858055206,50,24,36335.18365665802,0.35,14964.653443341986,51299.837100000004
ASSET_5512,30,F,766,SEP,20000,N,LOW RISK,2024-11-06,2026-02-28,2026-03-30,29,19.52,3,2026,2,2026,HARYANA,NORTH I,HR,04 Metro,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,121150,104825,0.865249690466364,74932.0,15.96666666666667,1.0,P,A,P,P,Yes,2500,21000.0,38.0,28.02540970479902,53932.0,71.97459029520098,82.66611638464714,1-2 Years,25705.126110743277,95444.87388925672,78.78239693706705,Critical,20.401873488237214,50,24,21757.490805426813,0.35,27691.95586123985,49449.44666666666
ASSET_5513,27,M,-1,SAL,30000,N,VERY HIGH RISK,2024-10-22,2025-06-30,2025-09-23,36,26.07,9,2025,6,2025,HARYANA,NORTH I,HR,06 Semi-Urban,Y,REG,0,0,TVS SPORT ES,SPORT,Petrol,76428,72600,0.9499136442141624,70204.0,8.366666666666667,2.833333333333333,G,G,G,G,No,0,31000.0,100.0,44.15702808956755,39204.0,55.842971910432446,59.43894907625478,0-1 Year,35701.43890193131,40726.56109806869,53.28748769831566,Low,58.4075672808701,85,60,55673.50316705794,0.03,1106.9568329420606,56780.46
ASSET_5514,29,M,726,SAL,35000,N,VERY HIGH RISK,2023-02-16,2025-11-28,2025-12-31,36,25.41,12,2025,11,2025,HARYANA,NORTH I,HR,05 Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,91467,81950,0.8959515453660883,58956.0,33.86666666666667,1.1,G,G,G,G,No,79000,18000.0,100.0,30.53124363932424,40956.0,69.46875636067575,80.32077142576011,2-3 Years,22118.23037437677,69348.76962562323,75.81834937805245,Critical,46.240528287394966,50,24,41529.36563103186,0.35,20941.119368968128,62470.48499999999
ASSET_5515,38,F,753,SEP,48000,N,VERY HIGH RISK,2023-11-22,2025-07-10,2025-12-30,36,24.84,12,2025,7,2025,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,90371,85852,0.9499950205264964,84564.0,19.86666666666667,5.766666666666667,A,A,A,A,No,0,25000.0,70.0,29.563407596613217,59564.0,70.43659240338678,72.33625831295439,1-2 Years,34484.408498310644,55886.59150168936,61.841289242886944,High,49.697594354409006,65,36,54730.74392969592,0.18,9246.166470304084,63976.9104
ASSET_5516,52,M,664,AGR,25000,N,HIGH RISK,2022-11-18,2025-06-18,2025-07-25,36,24.63,7,2025,6,2025,HARYANA,NORTH I,HR,05 Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,71078,63000,0.8863502068150483,55067.0,31.43333333333333,1.233333333333333,A,A,A,A,Yes,37000,20000.0,70.0,36.31939273975339,35067.0,63.68060726024661,71.86189819634767,2-3 Years,14433.491002105417,56644.50899789458,79.6934480400329,Critical,41.36420906846174,50,24,29552.4218507369,0.35,16998.278149263104,46550.700000000004
ASSET_5517,44,M,-1,AGR,30000,N,VERY HIGH RISK,2023-12-08,2025-03-27,2025-04-25,36,25.91,4,2025,3,2025,HARYANA,NORTH I,HR,07 Rural,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,100522,94973,0.9447981536380096,76986.0,15.83333333333333,0.9666666666666668,G,G,G,G,No,0,35000.0,100.0,45.462811420258234,41986.0,54.537188579741766,65.18175125843099,1-2 Years,38872.51592200841,61649.48407799159,61.32934489762598,High,54.38046867310289,65,36,63724.42576596152,0.18,10098.087134038486,73822.5129
ASSET_5518,43,M,648,SAL,30000,N,MEDIUM RISK,2024-11-15,2025-12-02,2026-03-27,36,24.46,3,2026,12,2025,HARYANA,NORTH I,HR,05 Urban,N,REG,1,0,APACHE RTR 160 2V RACING EDITION,APACHE,Petrol,157236,134757,0.8570365565137754,135921.0,12.73333333333333,3.833333333333333,G,G,G,G,No,0,65000.0,100.0,47.82189654284474,70921.0,52.17810345715526,58.66086646823882,1-2 Years,59499.143226166125,97736.85677383388,62.15933804843284,High,47.97761569586615,65,36,85338.27238070991,0.18,13546.414219290096,98884.6866
ASSET_5519,49,M,-1,NREGI,30000,N,MEDIUM RISK,2024-09-06,2025-08-09,2025-10-31,36,27.53,10,2025,8,2025,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,71646,59037,0.8240097144292773,52733.0,11.23333333333333,2.766666666666667,G,G,G,G,No,0,28000.0,100.0,53.097680769157826,24733.0,46.90231923084217,60.91896267760936,0-1 Year,31726.406759227917,39919.59324077208,55.717825476330965,Medium,63.49045004692657,75,48,46573.81084073824,0.08,2184.8474592617667,48758.6583
ASSET_5520,21,M,707,SAL,25000,N,VERY HIGH RISK,2023-10-22,2025-05-05,2025-06-23,48,25.46,6,2025,5,2025,HARYANA,NORTH I,HR,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,119801,108849,0.9085817313711906,96149.0,18.7,1.633333333333333,A,A,A,A,No,0,42000.0,70.0,43.68220158295978,54149.0,56.31779841704022,64.94186192101903,1-2 Years,42173.878787528585,77627.12121247142,64.79672224144325,High,51.05274730722974,65,36,98850.29978175512,0.18,12001.521818244855,110851.82159999998
ASSET_5521,24,M,-1,SAL,18000,N,VERY HIGH RISK,2021-10-28,2025-11-18,2025-12-27,36,24.7,12,2025,11,2025,HARYANA,NORTH I,HR,07 Rural,N,REG,1,0,RADEON DISC,RADEON,Petrol,85670,75000,0.8754523170304658,32644.0,49.4,1.3,G,G,G,G,No,0,21000.0,100.0,64.33035167258915,11644.0,35.669648327410854,75.48733512314696,3-5 Years,24564.771001298443,61105.228998701554,71.32628574612065,Critical,45.15127580212228,50,24,37922.66985045446,0.35,17652.33014954554,55575.0
ASSET_5522,23,F,-1,SAL,30000,N,VERY HIGH RISK,2024-10-21,2025-04-09,2025-05-22,36,24.67,5,2025,4,2025,HARYANA,NORTH I,HR,05 Urban,Y,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,90466,86500,0.956160325426127,86297.0,5.666666666666667,1.433333333333333,G,G,G,G,No,0,62000.0,100.0,71.84490770246937,24297.0,28.155092297530626,31.465965113965467,0-1 Year,52466.900095854886,37999.099904145114,42.00373610433214,Low,57.273076285193326,85,60,62997.65700287564,0.03,1020.9929971243533,64018.649999999994
ASSET_5523,45,M,-1,SAL,40000,N,HIGH RISK,2025-03-01,2025-12-13,2026-01-27,23,20.87,1,2026,12,2025,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,76880,63000,0.8194588969823101,60192.0,9.566666666666666,1.5,G,G,G,G,Yes,0,34000.0,100.0,56.48591174906963,26192.0,43.51408825093036,55.77523413111343,0-1 Year,28000.439555839173,48879.56044416083,63.57903283579712,High,32.39036027258083,65,36,18900.604120051048,0.18,6299.920879948949,25200.524999999998
ASSET_5524,28,F,-1,SAL,30000,N,VERY HIGH RISK,2023-12-27,2025-11-16,2025-12-31,48,23.86,12,2025,11,2025,HARYANA,NORTH I,HR,07 Rural,N,REG,1,0,APACHE RTR 180,APACHE,Petrol,160836,151500,0.941953294038648,121871.0,23.0,1.5,A,A,A,A,No,22000,35000.0,70.0,28.718891286688383,86871.0,71.28110871331161,78.23870277798503,1-2 Years,39474.38760720881,121361.6123927912,75.45674624635728,Critical,39.91769901374229,50,24,105382.6356625231,0.35,39208.964337476915,144591.6
ASSET_5525,33,F,777,NREGI,25000,N,MEDIUM RISK,2023-10-26,2026-01-13,2026-02-27,36,23.0,2,2026,1,2026,HARYANA,NORTH I,HR,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,71781,64713,0.901533832072554,38467.0,27.0,1.5,A,A,A,P,No,0,22000.0,56.0,57.19187875321704,16467.0,42.80812124678295,69.35122107521488,2-3 Years,23140.22571820661,48640.77428179339,67.76274262241176,Critical,39.53929300033314,50,24,30101.499001372315,0.35,14550.470998627685,44651.97
ASSET_5526,30,M,724,SAL,30000,N,HIGH RISK,2023-11-30,2025-10-25,2025-11-27,36,26.02,11,2025,10,2025,HARYANA,NORTH I,HR,05 Urban,Y,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,116764,112750,0.9656229659826658,69545.0,23.16666666666667,1.1,G,G,G,G,No,0,47000.0,100.0,67.5821410597455,22545.0,32.41785894025451,59.74786749340551,1-2 Years,44650.72061633423,72113.27938366577,61.75985696247624,High,54.66009259573795,65,36,75754.77971094017,0.18,12257.870289059838,88012.65000000001
ASSET_5527,35,M,538,SAL,38000,N,VERY HIGH RISK,2023-04-29,2025-05-20,2025-06-25,29,26.32,6,2025,5,2025,HARYANA,NORTH I,HR,05 Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,73784,64861,0.8790659221511439,74370.0,25.06666666666667,1.2,G,G,G,G,No,0,28500.0,100.0,38.32190399354579,45870.0,61.67809600645422,61.373739564133146,2-3 Years,23755.144394686853,50028.85560531315,67.80447740067379,Critical,53.38845099449935,50,24,26868.870604807067,0.35,14387.0494618596,41255.920066666666
ASSET_5528,24,F,-1,SEP,25000,N,VERY HIGH RISK,2022-06-25,2025-04-26,2025-05-26,36,23.0,5,2025,4,2025,HARYANA,NORTH I,HR,06 Semi-Urban,Y,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,88771,79850,0.8995054691284315,30864.0,34.53333333333333,1.0,A,G,A,A,No,0,36000.0,76.0,116.6407465007776,-5136.0,-16.640746500777606,59.44621554336439,2-3 Years,33435.58374606473,55335.41625393527,62.33501509945283,High,41.8062830105784,65,36,46741.90507429165,0.18,8354.594925708348,55096.5
ASSET_5529,35,M,-1,SAL,45000,N,VERY HIGH RISK,2024-11-11,2025-03-29,2025-05-19,36,25.4,5,2025,3,2025,HARYANA,NORTH I,HR,07 Rural,N,UN-REG,0,0,RADEON DRUM,RADEON,Petrol,90958,80293,0.8827480815321357,80107.0,4.6,1.7,G,G,G,G,No,0,41000.0,100.0,51.181544683985166,39107.0,48.818455316014834,54.92425075309484,0-1 Year,33957.21545829496,57000.78454170504,62.66714807021378,High,51.69160203076532,65,36,52842.82478249309,0.18,8340.441217506906,61183.265999999996
ASSET_5530,38,M,-1,SAL,26900,N,VERY HIGH RISK,2022-01-31,2025-06-18,2025-07-26,36,23.74,7,2025,6,2025,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,63525,57949,0.912223534041716,53588.0,41.13333333333333,1.266666666666667,G,G,G,G,No,0,23000.0,100.0,42.920056729118464,30588.0,57.079943270881536,63.79378197560016,3-5 Years,19969.256210575517,43555.74378942448,68.56472851542618,Critical,42.29507467963148,50,24,27978.367473701437,0.35,13292.910326298566,41271.2778
ASSET_5531,42,M,726,SEP,40000,N,LOW RISK,2022-12-12,2026-04-27,2026-05-26,36,25.18,5,2026,4,2026,HARYANA,NORTH I,HR,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,152254,129999,0.8538297844391609,20644.0,41.06666666666667,0.9666666666666668,A,A,A,A,No,2000,40200.0,70.0,194.7297035458245,-19556.0,-94.72970354582444,73.59675279467206,3-5 Years,44619.87541439482,107634.12458560518,70.69379102395023,Critical,47.42025692060643,50,24,68318.55099503818,0.35,29882.693604961813,98201.24459999999
ASSET_5532,30,F,722,NREGI,32000,N,VERY HIGH RISK,2024-03-21,2025-04-16,2025-05-22,36,24.94,5,2025,4,2025,HARYANA,NORTH I,HR,07 Rural,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,103148,93992,0.9112343428859504,94024.0,13.03333333333333,1.2,A,A,A,G,No,0,42000.0,80.5,44.66944609886838,52024.0,55.33055390113163,59.281808663279946,1-2 Years,38559.37781819199,64588.62218180801,62.617425623189995,High,49.7910951035464,65,36,60346.94240727456,0.18,9977.87199272544,70324.8144
ASSET_5533,24,M,744,SAL,35000,N,HIGH RISK,2024-11-08,2025-08-12,2026-02-26,36,23.84,2,2026,8,2025,HARYANA,NORTH I,HR,07 Rural,N,UN-REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,118400,105500,0.8910472972972973,109015.0,9.233333333333333,6.6,G,A,A,A,No,0,40280.0,76.0,36.949043709581254,68735.0,63.050956290418746,65.97972972972973,0-1 Year,44742.973113460466,73657.02688653953,62.21032676228001,High,45.36677554066211,65,36,64517.33516042289,0.18,10936.264839577116,75453.6
ASSET_5534,41,M,-1,SEP,28000,N,VERY HIGH RISK,2021-10-30,2025-06-11,2025-07-25,29,25.18,7,2025,6,2025,HARYANA,NORTH I,HR,05 Urban,N,REG,0,1,JUPITER 125 DRUM,JUPITER,Petrol,92385,76100,0.823726795475456,38027.0,44.0,1.466666666666667,G,G,G,G,No,0,16000.0,100.0,42.07536750203803,22027.0,57.92463249796197,82.68117118579856,3-5 Years,26274.141912268715,66110.85808773129,71.56016462383644,Critical,47.05840008682572,50,24,28869.06800262739,0.35,17439.050330705948,46308.11833333334
ASSET_5535,31,M,-1,SAL,45000,N,VERY HIGH RISK,2024-01-16,2025-06-30,2025-09-27,36,25.1,9,2025,6,2025,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,116764,106836,0.9149737932924532,78099.0,17.7,2.966666666666667,A,A,A,A,No,1000,46500.0,70.0,59.539814850382214,31599.0,40.46018514961779,60.17608166900757,1-2 Years,41329.72316434306,75434.27683565694,64.6040533346382,High,49.6296129444237,65,36,68656.37816958176,0.18,11791.12983041825,80447.508
ASSET_5536,29,M,738,SAL,20000,N,MEDIUM RISK,2024-09-19,2025-08-28,2025-09-26,36,25.76,9,2025,8,2025,HARYANA,NORTH I,HR,05 Urban,Y,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,117564,105024,0.8933346942941717,94447.0,11.43333333333333,0.9666666666666668,G,G,G,G,No,0,36000.0,100.0,38.11661566804663,58447.0,61.88338433195337,69.37838113708278,0-1 Year,50911.619508232136,66652.38049176786,56.6945497701404,Medium,55.689773388218946,75,48,76833.55676065857,0.08,4328.990439341429,81162.5472
ASSET_5537,35,F,-1,SEP,49000,N,VERY HIGH RISK,2023-11-07,2025-06-21,2025-07-26,36,26.38,7,2025,6,2025,HARYANA,NORTH I,HR,06 Semi-Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,91017,86462,0.9499544041223068,61776.36,19.73333333333333,1.166666666666667,P,A,P,P,No,0,39000.0,38.0,63.13094523536188,22776.36,36.86905476463813,57.15086192689278,1-2 Years,28470.698231093986,62546.301768906014,68.7193620630278,Critical,53.256933636467565,50,24,48129.07118088291,0.35,20296.955619117103,68426.0268
