Agmt Id,Cust Age,Cust Gender,Cust Cibil Score,Cust Employment Type,Cust Net Salary,Coborrower Flag,App Score Risk,Agmt Date,Seizure Date,Sold Date,Tenure,Cust Net IRR,Sold Date Month,Sold Date Year,Seizure Date Month,Seizure Date Year,Cust Branch,Cust Region,Cust State,Pincode Tier,RC Availability,Registration Flag,Asset Disc Flag,Asset Alloy Flag,Asset Variant,Asset Model,Asset Fuel Type,Asset Cost At Disbursal,Loan Amount,LTV,OS Balance At Liquidation,Asset Age Months At Seizure,Months Spent In Yard,Asset Bodycondition,Asset Tyrecondition,Asset Generalcondition,Asset Enginecondition,Asset Accident Flag,Traiffic Challan Amount,Target Sold Amount At Liquidation,Asset_Health_Index,Recovery_Efficiency_Index,LGD,LGD_pct,Depreciation_Pct,Asset_Age_Group,Residual_Value_Forecast,Residual_Loss,Residual_Risk_Score,Risk_Band,Profitability_Score
ASSET_5133,24,M,750,SAL,29000,N,LOW RISK,2024-04-29,2025-08-12,2025-09-30,35,20.99,9,2025,8,2025,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,117948,100200,0.849526910163801,85421.0,15.66666666666667,1.633333333333333,G,G,G,G,No,3000,55000.0,100.0,64.38697744114444,30421.0,35.61302255885555,53.36928137823448,1-2 Years,49815.7039765656,68132.2960234344,57.764689544065526,Medium,35.32002947640953
ASSET_5134,39,F,654,SAL,36000,N,HIGH RISK,2024-10-24,2025-11-18,2025-12-27,29,19.62,12,2025,11,2025,DELHI,NORTH I,DL,01 Megapolis (A),Y,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,101153,85887,0.8490801063735134,73044.0,13.0,1.3,G,G,G,G,No,0,58000.0,100.0,79.4041947319424,15044.0,20.59580526805761,42.66111731733117,1-2 Years,50434.59507290246,50718.40492709754,50.14028741322307,Low,32.782444526283136
ASSET_5135,28,M,718,SAL,29000,N,HIGH RISK,2024-02-22,2025-12-15,2026-01-24,29,21.2,1,2026,12,2025,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,114068,96903,0.8495195848090613,43843.0,22.06666666666667,1.333333333333333,G,G,G,G,No,15000,35000.0,100.0,79.83030358324021,8843.0,20.1696964167598,69.31654802398569,1-2 Years,41415.68064672417,72652.31935327583,63.6921129092084,High,33.72143586664263
ASSET_5136,48,M,-1,SEP,65000,N,MEDIUM RISK,2024-08-30,2025-03-27,2025-04-24,23,22.39,4,2025,3,2025,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,1,0,NTORQ SUPER SQUAD,NTORQ,Petrol,113739,97845,0.8602590140585024,98887.0,6.966666666666667,0.9333333333333332,A,A,A,A,No,0,61000.0,70.0,61.68657154125415,37887.0,38.31342845874584,46.368440024969445,0-1 Year,51139.50272059538,62599.49727940462,55.03784742208444,Low,42.30630206159061
ASSET_5137,29,M,620,SAL,30000,N,MEDIUM RISK,2023-12-12,2025-09-08,2025-10-27,29,27.13,10,2025,9,2025,NCR,NORTH I,DL,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,125500,103320,0.8232669322709163,49272.0,21.2,1.633333333333333,G,G,G,G,No,2000,40000.0,100.0,81.18201006656925,9272.0,18.817989933430752,68.12749003984064,1-2 Years,45030.41812485037,80469.58187514963,64.11918874513914,High,58.310793086459945
ASSET_5138,38,M,698,SAL,42800,N,HIGH RISK,2024-10-25,2025-07-05,2025-08-28,36,20.8,8,2025,7,2025,NCR,NORTH I,DL,05 Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,76582,64974,0.8484239116241414,63256.5,8.433333333333334,1.8,G,G,G,G,No,0,34000.0,100.0,53.74941705595473,29256.5,46.25058294404528,55.60314434201248,0-1 Year,32527.931938465357,44054.06806153464,57.52535590809151,Medium,34.62642169273346
ASSET_5139,38,F,684,SAL,25000,N,MEDIUM RISK,2024-09-30,2026-02-23,2026-03-26,17,19.82,3,2026,2,2026,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,0,0,RADEON DRUM,RADEON,Petrol,77056,65490,0.8499013704318937,63362.0,17.03333333333333,1.033333333333333,G,G,G,G,No,0,26000.0,100.0,41.03405826836274,37362.0,58.96594173163726,66.25830564784053,1-2 Years,32453.12744108225,44602.87255891775,57.88371127351244,Medium,30.38359814705623
ASSET_5140,40,F,655,SEP,45000,N,HIGH RISK,2023-05-09,2025-11-18,2025-12-27,29,20.29,12,2025,11,2025,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,86968,73349,0.8434021709134394,77925.0,30.8,1.3,A,A,A,A,No,10000,22500.0,70.0,28.873917228103945,55425.0,71.12608277189605,74.1284150492135,2-3 Years,29913.91354665994,57054.08645334006,65.60353975409353,High,29.122311361900987
ASSET_5141,29,M,787,SAL,25000,N,LOW RISK,2024-12-26,2026-02-28,2026-03-26,23,18.56,3,2026,2,2026,NCR,NORTH I,DL,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,115891,98215,0.8474773709779017,81874.0,14.3,0.8666666666666667,G,G,A,G,No,2000,53000.0,92.5,64.73361506705425,28874.0,35.26638493294574,54.2673719270694,1-2 Years,48661.83507151488,67229.16492848512,58.01068670430415,Medium,25.067943291465216
ASSET_5142,26,M,741,SAL,18000,N,VERY HIGH RISK,2022-10-14,2025-08-12,2025-09-27,36,24.08,9,2025,8,2025,NCR,NORTH I,DL,05 Urban,N,REG,0,0,TVS SPORT KLS,SPORT,Petrol,68100,61950,0.9096916299559472,55490.0,34.43333333333333,1.533333333333333,A,A,G,A,No,21000,14100.0,77.5,25.409983780861417,41390.0,74.59001621913859,79.29515418502203,2-3 Years,14791.829857314831,53308.170142685165,78.27925131084459,Critical,39.657698349274426
ASSET_5143,25,F,-1,SEP,25000,N,HIGH RISK,2023-12-30,2026-06-16,2026-07-28,23,25.42,7,2026,6,2026,NCR,NORTH I,DL,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,119320,111242,0.9322996982903118,83392.0,29.96666666666667,1.4,G,G,G,G,No,0,30500.0,100.0,36.57425172678435,52892.0,63.42574827321565,74.43848474689909,2-3 Years,36449.470575537416,82870.52942446258,69.452337767736,Critical,48.9411767014344
ASSET_5144,46,M,734,SEP,30000,N,VERY HIGH RISK,2024-11-16,2026-05-25,2026-06-27,36,19.28,6,2026,5,2026,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,0,0,NTORQ RACE XP,NTORQ,Petrol,116326,100109,0.8605900658494232,108579.0,18.5,1.1,A,A,A,A,No,0,48000.0,70.0,44.207443428287235,60579.0,55.79255657171276,58.73665388649141,1-2 Years,48076.89667195181,68249.1033280482,58.670549428372155,Medium,27.799551650111752
ASSET_5145,24,M,-1,SEP,25000,N,MEDIUM RISK,2023-04-30,2025-12-11,2026-03-30,29,25.69,3,2026,12,2025,NCR,NORTH I,DL,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,52500,47640,0.9074285714285716,53599.0,31.86666666666667,3.633333333333333,G,G,G,G,No,0,17000.0,100.0,31.717009645702344,36599.0,68.28299035429765,67.61904761904762,2-3 Years,17898.567261063465,34601.432738936535,65.90749093130769,High,51.54945158881803
ASSET_5146,35,M,748,SEP,35000,N,VERY HIGH RISK,2023-09-08,2025-03-25,2025-06-26,36,24.94,6,2025,3,2025,NCR,NORTH I,DL,04 Metro,N,REG,1,0,NTORQ RACE EDITION DISC,NTORQ,Petrol,114500,101367,0.8853013100436681,71737.0,18.8,3.1,A,A,A,A,No,21000,33000.0,70.0,46.00136610117513,38737.0,53.99863389882488,71.17903930131004,1-2 Years,31390.556847475695,83109.4431525243,72.58466650875485,Critical,45.62809402773602
ASSET_5147,42,F,762,SAL,25000,N,MEDIUM RISK,2022-10-31,2026-02-11,2026-03-28,36,22.99,3,2026,2,2026,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,1,0,NTORQ RACE EDITION DISC,NTORQ,Petrol,104500,99950,0.9564593301435408,47112.0,39.96666666666667,1.5,G,G,G,G,No,12000,26000.0,100.0,55.18763796909493,21112.0,44.81236203090508,75.11961722488039,3-5 Years,23917.79798814039,80582.20201185961,77.11215503527235,Critical,35.59257248939557
ASSET_5148,34,F,738,SEP,40000,N,HIGH RISK,2024-09-29,2026-01-16,2026-02-24,35,21.92,2,2026,1,2026,NCR,NORTH I,DL,04 Metro,Y,REG,0,0,RADEON DRUM,RADEON,Petrol,85978,74256,0.8636627974598153,56170.0,15.8,1.3,A,A,A,A,No,0,32500.0,70.0,57.86006765177141,23670.0,42.13993234822859,62.19963246411873,1-2 Years,34319.35379707313,51658.64620292687,60.08356347312902,Medium,38.23582489836693
ASSET_5149,24,M,-1,SAL,25000,N,HIGH RISK,2024-01-23,2026-03-25,2026-04-27,36,21.49,4,2026,3,2026,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,149138,134393,0.901131837626896,92871.0,26.4,1.1,A,A,A,A,No,14500,67600.0,70.0,72.78913762100117,25271.0,27.21086237899883,54.67285333047245,2-3 Years,56655.3323873386,92482.6676126614,62.01147099509273,High,35.63462502654169
ASSET_5150,26,M,-1,SEP,40000,N,MEDIUM RISK,2026-01-16,2026-05-30,2026-06-25,36,24.12,6,2026,5,2026,NCR,NORTH I,DL,04 Metro,Y,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,142200,123581,0.8690646976090014,122278.0,4.466666666666667,0.8666666666666667,G,G,G,G,No,0,77000.0,100.0,62.97126220579335,45278.0,37.02873779420665,45.85091420534459,0-1 Year,76296.22246480297,65903.77753519703,46.34583511617232,Low,53.16234300956217
ASSET_5151,38,F,-1,SAL,25000,N,LOW RISK,2024-07-19,2025-12-17,2026-01-30,23,22.35,1,2026,12,2025,NCR,NORTH I,DL,06 Semi-Urban,N,REG,0,0,TVS SPORT ELS,SPORT,Petrol,80640,72208,0.895436507936508,61650.0,17.2,1.466666666666667,G,G,G,G,No,1000,24100.0,100.0,39.09164639091646,37550.0,60.908353609083534,70.1140873015873,1-2 Years,26810.333834034253,53829.66616596575,66.75305824152498,Critical,37.246161923105106
ASSET_5152,21,F,-1,SAL,23000,N,VERY HIGH RISK,2024-05-24,2026-04-20,2026-05-25,23,23.38,5,2026,4,2026,NCR,NORTH I,DL,05 Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,76414,64114,0.8390347318554192,16737.0,23.2,1.166666666666667,A,A,A,A,No,5000,26000.0,70.0,155.3444464360399,-9263.0,-55.34444643603991,65.97482136781218,1-2 Years,23445.548030179012,52968.45196982099,69.31773231321615,Critical,40.47696275665678
ASSET_5153,37,M,727,SAL,35000,N,MEDIUM RISK,2024-06-29,2026-03-10,2026-04-29,35,21.91,4,2026,3,2026,HARYANA,NORTH I,DL,05 Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,76400,68724,0.8995287958115183,45019.0,20.63333333333333,1.666666666666667,G,A,G,A,No,1000,24500.0,83.5,54.42146649192563,20519.0,45.57853350807437,67.93193717277487,1-2 Years,28034.025022265687,48365.97497773431,63.30624997085642,High,36.84804390426528
ASSET_5154,33,M,-1,SAL,34000,N,VERY HIGH RISK,2024-06-13,2026-01-10,2026-02-25,23,24.7,2,2026,1,2026,NCR,NORTH I,DL,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,76414,67457,0.882783259612113,27210.0,19.2,1.533333333333333,G,G,G,G,No,0,23000.0,100.0,84.52774715178244,4210.0,15.472252848217568,69.90080351768,1-2 Years,26930.78594027184,49483.21405972816,64.7567383721938,High,47.895167827933875
ASSET_5155,29,M,743,SAL,25000,N,LOW RISK,2025-06-05,2026-05-30,2026-06-30,23,18.59,6,2026,5,2026,NCR,NORTH I,DL,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,118181,100220,0.8480212555317691,70931.0,11.96666666666667,1.033333333333333,A,A,A,A,No,1000,50000.0,70.0,70.49104058874117,20931.0,29.50895941125883,57.692014790871625,0-1 Year,54693.97115635287,63487.02884364713,53.720165545770584,Low,26.985258699100473
ASSET_5156,24,M,-1,SAL,20000,N,LOW RISK,2024-10-10,2026-02-12,2026-03-30,35,20.8,3,2026,2,2026,NCR,NORTH I,DL,04 Metro,N,REG,0,0,TVS IQUBE 2.2KWH,TVS,EV,118821,101295,0.8525008205620218,85068.0,16.33333333333333,1.533333333333333,A,A,A,A,No,4000,45000.0,70.0,52.89885738468049,40068.0,47.10114261531951,62.127906683162074,1-2 Years,52985.78855453327,65835.21144546673,55.40705047547717,Low,35.51117083205043
ASSET_5157,29,M,642,SAL,25000,N,VERY HIGH RISK,2023-06-19,2025-09-12,2025-10-25,23,26.47,10,2025,9,2025,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,0,0,RADEON DRUM,RADEON,Petrol,87557,61835,0.7062256587137522,29916.0,27.2,1.433333333333333,A,A,G,A,No,11500,24000.0,77.5,80.22462896109106,5916.0,19.775371038908947,72.58928469454185,2-3 Years,23300.467107598437,64256.53289240156,73.38823040122612,Critical,51.68279660831264
ASSET_5158,26,M,-1,SAL,25000,N,HIGH RISK,2024-11-30,2025-10-17,2025-11-30,29,23.92,11,2025,10,2025,NCR,NORTH I,DL,06 Semi-Urban,N,REG,0,0,RADEON DRUM,RADEON,Petrol,94182,83755,0.8892888237667494,71227.0,10.7,1.466666666666667,P,P,A,A,Yes,0,23000.0,54.0,32.29112555631993,48227.0,67.70887444368007,75.57919772355652,0-1 Year,26670.77696756471,67511.22303243529,71.68166213547735,Critical,41.74503318469945
ASSET_5159,27,M,-1,NREGI,30000,N,VERY HIGH RISK,2023-07-28,2025-09-25,2025-10-29,36,25.87,10,2025,9,2025,HARYANA,NORTH I,DL,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,151800,129900,0.8557312252964426,104236.0,26.33333333333333,1.133333333333333,G,A,A,A,No,1000,44000.0,76.0,42.211903756859435,60236.0,57.788096243140565,71.01449275362319,2-3 Years,54569.83589172897,97230.16410827103,64.05149150742491,High,53.07644684352568
ASSET_5160,36,M,742,SAL,26500,N,HIGH RISK,2022-08-31,2025-05-31,2025-06-23,23,23.41,6,2025,5,2025,HARYANA,NORTH I,DL,05 Urban,N,REG,0,0,TVS SPORT ELS,SPORT,Petrol,76249,68492,0.8982675182625346,42744.0,33.46666666666667,0.7666666666666667,A,A,A,A,No,1500,23200.0,70.0,54.27662361968931,19544.0,45.72337638031069,69.57337145405185,2-3 Years,23899.660112449987,52349.33988755001,68.65577238724444,Critical,40.87874297373837
ASSET_5161,24,M,-1,SAL,32000,N,HIGH RISK,2024-04-15,2025-06-18,2025-07-26,36,22.05,7,2025,6,2025,HARYANA,NORTH I,DL,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,119320,104804,0.878343949044586,93536.14,14.3,1.266666666666667,A,A,A,A,No,9000,59000.0,70.0,63.077223413324525,34536.14,36.92277658667548,50.55313442842776,1-2 Years,40734.63025394241,78585.3697460576,65.86102057162051,High,36.365732770372915
ASSET_5162,21,M,817,SAL,28000,N,MEDIUM RISK,2025-02-10,2025-09-18,2025-10-27,23,22.23,10,2025,9,2025,NCR,NORTH I,DL,05 Urban,N,REG,0,0,RADEON DRUM,RADEON,Petrol,86068,72628,0.8438444021006646,67955.0,7.333333333333333,1.3,A,A,A,A,No,0,27000.0,70.0,39.73217570451034,40955.0,60.26782429548966,68.62945577915137,0-1 Year,34129.496429606246,51938.503570393754,60.345893445175626,Medium,39.42102986278926
ASSET_5163,21,M,695,SAL,29000,N,HIGH RISK,2024-05-17,2026-01-31,2026-02-24,29,23.02,2,2026,1,2026,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,1,0,APACHE RTR 160 4V DISC,APACHE,Petrol,154143,131000,0.8498601947542217,79474.0,20.8,0.8,G,G,G,G,No,0,67000.0,100.0,84.30430077761281,12474.0,15.695699222387196,56.53386790188332,1-2 Years,59321.22226691221,94821.77773308779,61.51546144365153,High,42.23211830589008
ASSET_5164,23,M,730,SAL,25000,N,VERY HIGH RISK,2022-03-14,2025-09-25,2025-10-25,23,26.47,10,2025,9,2025,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,0,0,RADEON DRUM,RADEON,Petrol,73119,64250,0.8787045774696044,16971.0,43.03333333333333,1.0,A,A,A,A,No,2000,11000.0,70.0,64.81645159389547,5971.0,35.18354840610453,84.95603058028694,3-5 Years,24384.930362401123,48734.06963759888,66.65035030238225,Critical,54.4969958859474
ASSET_5165,43,M,764,SAL,65000,N,ULTRA LOW RISK,2023-11-26,2026-01-14,2026-03-30,36,24.83,3,2026,1,2026,HARYANA,NORTH I,DL,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,115160,105089,0.9125477596387634,122159.0,26.0,2.5,G,G,G,G,No,0,34500.0,100.0,28.24188148233041,87659.0,71.75811851766959,70.04168113928448,2-3 Years,36068.55371512773,79091.44628487228,68.67961643354661,Critical,46.7996746702492
ASSET_5166,32,M,-1,SEP,25500,N,MEDIUM RISK,2021-10-14,2025-08-12,2025-09-26,23,19.71,9,2025,8,2025,NCR,NORTH I,DL,06 Semi-Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,92771,74900,0.8073643703312458,14364.0,46.6,1.5,A,A,A,A,No,9000,20000.0,70.0,139.2369813422445,-5636.0,-39.2369813422445,78.44153884295739,3-5 Years,22662.959169406295,70108.0408305937,75.57107375213559,Critical,22.536711420016417
ASSET_5167,51,M,764,SAL,50000,N,HIGH RISK,2024-07-26,2025-06-30,2025-07-24,35,20.43,7,2025,6,2025,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,0,0,TVS IQUBE 3.5KWH,TVS,EV,144000,137730,0.9564583333333332,119839.47,11.3,0.8,G,G,G,G,No,0,73000.0,100.0,60.91482213664663,46839.47,39.08517786335337,49.30555555555556,0-1 Year,70541.08254052037,73458.91745947963,51.01313712463863,Low,35.80099647780599
ASSET_5168,26,M,-1,NREGI,25000,N,VERY HIGH RISK,2024-10-22,2025-04-27,2025-05-23,36,24.53,5,2025,4,2025,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,0,0,NTORQ RACE XP,NTORQ,Petrol,116326,106327,0.9140432921272974,110242.0,6.233333333333333,0.8666666666666667,A,A,A,A,No,0,72200.0,70.0,65.49228061900183,38042.0,34.50771938099817,37.93305022093083,0-1 Year,56206.723764978335,60119.276235021665,51.68171882040272,Low,52.646153499410055
ASSET_5169,30,M,-1,SAL,29000,N,HIGH RISK,2024-01-22,2026-04-14,2026-05-27,36,24.41,5,2026,4,2026,DELHI,NORTH I,DL,01 Megapolis (A),Y,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,93790,84462,0.9005437679923233,37901.0,27.1,1.433333333333333,P,P,P,P,No,8000,33500.0,30.0,88.38816917759425,4401.0,11.61183082240574,64.28190638660838,2-3 Years,27880.55480882194,65909.44519117806,70.27342487597619,Critical,44.37978424562779
ASSET_5170,21,M,758,SAL,50000,N,HIGH RISK,2024-11-02,2025-06-06,2025-07-23,36,21.21,7,2025,6,2025,NCR,NORTH I,DL,04 Metro,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,153964,139347,0.9050622223376892,137630.0,7.2,1.566666666666667,A,A,A,A,No,0,80000.0,70.0,58.126861876044465,57630.0,41.873138123955535,48.03980151204178,0-1 Year,75740.3430611814,78223.6569388186,50.806459262437066,Low,39.14513242642999
ASSET_5171,30,F,-1,SAL,25000,N,HIGH RISK,2023-06-13,2025-08-12,2025-09-26,36,20.52,9,2025,8,2025,NCR,NORTH I,DL,05 Urban,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,110374,100315,0.9088644064725389,82892.0,26.36666666666667,1.5,G,G,G,G,No,12000,36000.0,100.0,43.43000530811176,46892.0,56.56999469188824,67.38362295468136,2-3 Years,32297.83310129397,78076.16689870603,70.73782493948396,Critical,27.938520139094088
ASSET_5172,27,M,663,SAL,25000,N,VERY HIGH RISK,2024-03-29,2025-08-20,2025-09-27,23,23.03,9,2025,8,2025,HARYANA,NORTH I,DL,06 Semi-Urban,N,REG,0,0,STAR CITY DRUM,CITY PLUS,Petrol,94766,81176,0.8565941371377921,58044.0,16.96666666666667,1.266666666666667,P,P,P,P,No,20000,20000.0,30.0,34.45661911653228,38044.0,65.54338088346772,78.89538442057278,1-2 Years,21395.44840372259,73370.55159627741,77.42286431449824,Critical,35.62986639760049
ASSET_5173,25,M,667,SAL,32000,N,VERY HIGH RISK,2024-11-14,2025-12-19,2026-01-28,23,17.33,1,2026,12,2025,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,89567,75866,0.8470307144372369,50918.0,13.33333333333333,1.333333333333333,P,A,A,A,Yes,1000,47000.0,62.0,92.30527514827762,3918.0,7.694724851722377,47.52531624370583,1-2 Years,34223.979651576046,55343.020348423954,61.7895210830149,High,18.352323032573857
ASSET_5174,21,F,-1,SAL,35000,N,HIGH RISK,2024-09-30,2025-07-29,2025-08-31,35,24.87,8,2025,7,2025,NCR,NORTH I,DL,05 Urban,Y,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,127650,111577,0.8740853897375637,98823.0,10.06666666666667,1.1,G,G,G,G,No,3000,60000.0,100.0,60.7146109711302,38823.0,39.2853890288698,52.99647473560517,0-1 Year,56683.184446341504,70966.8155536585,55.59484179683392,Low,52.43183827141152
ASSET_5175,41,M,715,SAL,25000,N,HIGH RISK,2024-10-31,2025-11-12,2025-12-29,36,20.17,12,2025,11,2025,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,114518,103018,0.899579105468136,90013.0,12.56666666666667,1.566666666666667,A,A,A,A,No,1000,45000.0,70.0,49.99277882083699,45013.0,50.00722117916301,60.7048673570967,1-2 Years,50411.07802910149,64106.92197089851,55.97977782610464,Medium,32.640650124975934
ASSET_5176,21,M,-1,SAL,25000,N,HIGH RISK,2024-10-23,2025-06-04,2025-07-31,23,18.7,7,2025,6,2025,NCR,NORTH I,DL,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,117960,105989,0.8985164462529671,98385.0,7.466666666666667,1.9,A,A,A,A,No,17000,53000.0,70.0,53.870000508207546,45385.0,46.129999491792454,55.06951508986096,0-1 Year,51049.27392518455,66910.72607481545,56.72323336284796,Medium,26.19040749997805
ASSET_5177,22,M,738,SAL,29000,N,MEDIUM RISK,2023-06-27,2026-05-13,2026-06-27,23,23.44,6,2026,5,2026,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,1,0,NTORQ SUPER SQUAD,NTORQ,Petrol,113458,97677,0.8609088825821009,41224.0,35.03333333333333,1.5,A,A,A,A,No,19000,33500.0,70.0,81.26334174267417,7724.0,18.736658257325832,70.47365544959369,2-3 Years,29699.50147352833,83758.49852647167,73.82335183633738,Critical,38.84570908644532
ASSET_5178,45,F,744,SEP,50000,N,VERY HIGH RISK,2023-10-17,2025-07-19,2025-12-03,29,19.16,12,2025,7,2025,HARYANA,NORTH I,DL,05 Urban,N,REG,0,0,TVS IQUBE S,TVS,EV,168000,139911,0.8328035714285714,97496.0,21.36666666666667,4.566666666666666,P,P,P,P,No,2000,41000.0,30.0,42.05300730286371,56496.0,57.94699269713629,75.59523809523809,1-2 Years,46458.13556600439,121541.86443399561,72.34634787737834,Critical,21.58640142551562
ASSET_5179,25,F,-1,SEP,32000,N,HIGH RISK,2024-01-30,2025-09-06,2025-10-29,23,20.46,10,2025,9,2025,NCR,NORTH I,DL,05 Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,52602,47322,0.8996235884567126,19081.0,19.5,1.766666666666667,G,A,G,A,No,8000,14000.0,83.5,73.37141659242178,5081.0,26.628583407578223,73.38504239382533,1-2 Years,18324.71861849111,34277.28138150889,65.16345648741282,High,30.016156413285124
ASSET_5180,34,M,715,SEP,50000,N,LOW RISK,2022-12-30,2026-01-08,2026-02-24,23,22.46,2,2026,1,2026,NCR,NORTH I,DL,04 Metro,N,REG,1,0,NTORQ XT,NTORQ,Petrol,125854,109950,0.8736313506126147,50938.95,36.83333333333334,1.566666666666667,A,A,A,A,No,1000,32000.0,70.0,62.82029763079138,18938.949999999997,37.17970236920863,74.57371239690434,3-5 Years,30928.08161568685,94925.91838431315,75.42542818211034,Critical,34.0834226484132
ASSET_5181,56,M,-1,SEP,70000,N,HIGH RISK,2025-03-26,2026-04-11,2026-05-28,36,20.12,5,2026,4,2026,NCR,NORTH I,DL,04 Metro,N,REG,0,1,JUPITER 110 DRUM,JUPITER,Petrol,99997,82301,0.8230346910407312,72100.0,12.7,1.566666666666667,G,G,G,G,No,12000,39000.0,100.0,54.09153952843273,33100.0,45.90846047156727,60.998829964898945,1-2 Years,39621.036396230586,60375.963603769414,60.37777493701753,Medium,30.59491174299533
ASSET_5182,47,M,-1,SAL,19852,N,VERY HIGH RISK,2023-11-18,2025-07-26,2025-08-26,29,25.78,8,2025,7,2025,HARYANA,NORTH I,DL,07 Rural,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,75400,70034,0.9288328912466844,45060.0,20.53333333333333,1.033333333333333,A,A,A,A,No,17000,25000.0,70.0,55.48158011540168,20060.0,44.51841988459832,66.84350132625994,1-2 Years,21294.91258079912,54105.08741920088,71.75741037029294,Critical,49.48202689363343
ASSET_5183,28,M,-1,SAL,32000,N,LOW RISK,2024-01-31,2025-06-21,2025-07-26,23,23.02,7,2025,6,2025,DELHI,NORTH I,DL,01 Megapolis (A),N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,122220,102405,0.8378743249877271,56445.0,16.9,1.166666666666667,A,A,A,A,No,1500,55600.0,70.0,98.50296749047746,845.0,1.497032509522544,54.5082637866143,1-2 Years,50016.28592635787,72203.71407364213,59.07684018461964,Medium,43.25065322858333
ASSET_5184,24,M,731,SAL,38000,N,HIGH RISK,2023-10-16,2025-10-25,2025-11-27,36,21.93,11,2025,10,2025,HARYANA,NORTH I,DL,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,150108,123860,0.8251392330855117,78840.0,24.66666666666667,1.1,P,P,P,P,No,1000,46200.0,30.0,58.599695585996955,32640.0,41.400304414003045,69.22216004476776,2-3 Years,41852.059998723824,108255.94000127618,72.11870120265154,Critical,33.25089559060781
ASSET_5185,26,M,722,SEP,55000,N,LOW RISK,2025-07-07,2025-12-22,2026-02-26,17,15.31,2,2026,12,2025,RAJKOT,GJ,GJ,07 Rural,N,REG,0,1,JUPITER 110 DRUM,JUPITER,Petrol,101200,83996,0.83,75973.0,5.6,2.2,G,G,G,G,Yes,0,56500.0,100.0,74.368525660432,19473.0,25.631474339568005,44.1699604743083,0-1 Year,48479.80654830295,52720.19345169705,52.09505281788246,Low,13.964494904776473
ASSET_5186,22,M,-1,NREGI,25000,N,MEDIUM RISK,2023-11-09,2026-03-30,2026-04-28,29,26.76,4,2026,3,2026,BARODA,GJ,GJ,07 Rural,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,76080,64262,0.8446635120925342,17575.01,29.06666666666667,0.9666666666666668,A,A,A,A,No,0,23500.0,70.0,133.71258394732067,-5924.990000000002,-33.71258394732067,69.11146161934806,2-3 Years,22171.152699284212,53908.84730071579,70.85810633637722,Critical,53.95078757825986
